install_date,player_id,country,device_brand,is_organic,var_01,var_02,var_03,var_04,var_05,var_06,var_07,var_08,var_09,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,revenue_d30
17/10/22,pl006fbdf436,Germany,OPPO,0,10,NA,NA,NA,NA,NA,NA,NA,161.7241379,8,1,NA,11,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,3,NA,NA,NA,1,3585,6,43,7660,11,9,3,2552,7660,43,0,162,0
18/10/22,pl00aed937d9,India,NA,0,10,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,0
16/10/22,pl008a5d1dd9,India,NA,0,8,NA,NA,NA,NA,NA,NA,NA,623.6666667,10,0,NA,5,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,16,1,4723,684,34,0,24,0
17/10/22,pl00618f25f5,Indonesia,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,364,12,1,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,1,2994,2,54,11618,12,10,1,2300,9766,40,0,546,0
18/10/22,pl0045cb94ff,India,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419,0
17/10/22,pl000714229b,Jordan,HUAWEI,1,12,NA,NA,NA,NA,NA,NA,NA,222,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,1,1144,2080,20,0,923,0
18/10/22,pl00a48f6973,Thailand,NA,0,12,NA,NA,NA,NA,NA,NA,NA,175.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725,0
16/10/22,pl00b17d2670,Philippines,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,639.2,23,6,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2534,2,66,4870,10,10,1,2416,4870,66,0,2416,0
18/10/22,pl00ad7acaba,Indonesia,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0
17/10/22,pl005f894d75,United States,FIH,1,10,NA,NA,NA,NA,NA,NA,NA,470.6363636,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,5077,5,30,9250,9,8,3,3486,4370,7,0,13,0
10/10/22,pl00717af67c,United States,samsung,0,10,NA,NA,NA,NA,NA,NA,9,360.8166667,20,0,NA,5,NA,NA,1,1,NA,NA,1,8,NA,10,1,3,1,1,NA,1,2,6338,5,58,16942,16,15,4,5835,16942,58,3.99,427,0
17/10/22,pl00a17c9f90,Germany,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,393.1666667,7,2,NA,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,6,1,1558,2120,8,0,176,0
14/10/22,pl0042fffccd,Brazil,samsung,0,10,NA,2,1,NA,1,NA,5,850.3061224,1,5,NA,9,1,NA,2,NA,NA,NA,1,5,NA,27,NA,7,6,1,NA,NA,1,18734,6,218,31109,19,11,1,4280,6260,92,0,1457,0
15/10/22,pl001cbe9c2d,United States,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,265.1666667,4,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,1,2372,4,29,4370,8,6,1,1572,2120,9,0,1572,0
15/10/22,pl001d0ec153,Malaysia,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,251.8536585,9,0,NA,27,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,1,1,1,NA,NA,1,8483,3,180,20724,17,11,1,2457,7312,68,0,537,0
18/10/22,pl009cfe75e5,Indonesia,vivo,0,10,NA,NA,NA,NA,NA,NA,NA,727.5,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137,0
18/10/22,pl004873bcca,Indonesia,vivo,1,12,NA,NA,NA,NA,NA,NA,NA,101,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,97,0,0,0,97,0
15/10/22,pl0044ef650a,India,Xiaomi,0,12,1,NA,1,NA,NA,NA,15,765.7714286,15,0,NA,15,NA,NA,1,NA,NA,NA,1,4,NA,3,NA,1,4,1,NA,NA,1,15488,9,37,22056,18,10,4,3640,4625,1,0,1329,0
17/10/22,pl005f21c7ab,Philippines,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,124.25,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,451,3,0,0,2,2,2,375,0,0,0,132,0
18/10/22,pl008ba03ea7,Indonesia,realme,1,12,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0
18/10/22,pl00a24b4e70,Malaysia,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,284.8,NA,NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,0
18/10/22,pl00f9eb6ba1,Malaysia,realme,0,12,NA,NA,NA,NA,NA,NA,NA,446.6666667,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943,0
17/10/22,pl0074abf9f6,India,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,511.3333333,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,1482,4410,36,0,1063,0
18/10/22,pl00726baa8c,Indonesia,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,415.0714286,14,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,10,1,3981,4410,3,0,565,0
13/10/22,pl0037278290,Brazil,NA,0,12,NA,NA,NA,NA,NA,NA,NA,456.2,1,4,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3578,4,69,7410,11,8,1,1073,4210,48,0,1073,0
17/10/22,pl00ae0e80ee,Germany,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,330.1666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,0
08/10/22,pl000fa7f313,Indonesia,OPPO,0,10,NA,NA,NA,NA,NA,NA,NA,727.5294118,6,2,NA,3,NA,NA,1,NA,NA,NA,1,2,NA,NA,2,NA,1,NA,NA,1,2,4268,2,64,12088,11,7,1,2247,4410,24,0,131,0
18/10/22,pl00cb9d502c,Philippines,vivo,0,10,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0
14/10/22,pl0058dca8b0,Serbia,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,385.2727273,19,0,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1263,2,28,2080,6,1,1,77,0,0,0,77,0
17/10/22,pl0035c429bf,Vietnam,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,521.8888889,14,1,NA,5,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,3086,2,65,9866,12,9,2,819,4060,47,0,819,0
16/10/22,pl0019e01323,France,NA,0,12,NA,NA,NA,NA,NA,NA,NA,37.5,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,278,2,3,80,2,2,2,278,80,3,0,65,0
15/10/22,pl00ba29d852,France,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,310.8,13,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,7,1,1159,4373,45,0,1159,0
18/10/22,pl00c2f39f33,Jordan,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,25.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0
18/10/22,pl0052d58e20,Indonesia,vivo,0,12,NA,NA,NA,NA,NA,NA,NA,190.8333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0
17/10/22,pl004ddc2b47,Russia,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,17,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,177,80,0,0,161,0
18/10/22,pl00692ea92d,Philippines,vivo,0,10,NA,NA,NA,NA,NA,NA,NA,262.8571429,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,0
18/10/22,pl00ebdab6b6,Chile,NA,0,12,NA,NA,NA,NA,NA,NA,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,0
16/10/22,pl00bca044d4,Brazil,motorola,0,10,NA,NA,NA,NA,NA,NA,NA,170.6808511,5,0,NA,23,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,2,3,1,NA,NA,1,6464,6,171,12088,13,10,3,3664,8150,86,4.99,42,8.98
17/10/22,pl00c449576e,Russia,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,305.7894737,17,1,NA,7,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,10,2,3104,6340,82,0,943,0
14/10/22,pl00c3ae6010,Dominican Republic,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,258.6,22,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2532,4,8,4480,9,4,1,830,2120,3,0,358,0
17/10/22,pl00694aa604,Philippines,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,0
17/10/22,pl008c27e4a8,United Kingdom,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,397,13,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,11,2,2764,4400,26,0,700,0
08/10/22,pl00fc8a6c6e,United States,motorola,0,12,NA,NA,NA,NA,NA,NA,NA,182.9464286,12,6,NA,37,NA,NA,2,NA,NA,NA,1,2,NA,9,NA,NA,1,NA,NA,1,2,6502,5,118,12134,12,11,2,4382,9880,37,0,480,0
18/10/22,pl00ccb31e46,Indonesia,Xiaomi,0,10,NA,NA,NA,NA,NA,NA,NA,733.6666667,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363,0
17/10/22,pl00657e51a3,Philippines,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,440.53125,14,1,NA,8,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,14,8,7013,15620,91,0,1643,0
17/10/22,pl0099a6e423,United Kingdom,Google,0,12,NA,NA,NA,NA,NA,NA,NA,837.5,12,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,14,1,4444,12476,87,0,2770,0
03/10/22,pl0040b9290c,United Kingdom,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,221.125,14,1,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,3,3348,3,20,15236,11,11,3,3348,15136,20,7.97999954,83,7.98
14/10/22,pl00656921fe,Romania,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,305,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1201,2,23,2080,5,5,1,1104,2080,20,0,799,0
17/10/22,pl003df0e62f,Germany,HUAWEI,0,10,NA,NA,NA,NA,NA,NA,NA,496.8,9,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,9,2,2258,4814,20,0,92,0
09/10/22,pl003f4ba799,India,OnePlus,1,12,NA,NA,NA,NA,NA,NA,NA,177.6,2,0,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,2,1874,2,10,5120,8,8,2,1874,5120,10,0,234,0
17/10/22,pl005c7a16b6,Turkey,OPPO,1,12,NA,NA,NA,NA,NA,NA,NA,437.862069,15,1,NA,18,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,3,1,1,NA,NA,1,NA,NA,NA,NA,NA,13,5,8234,14570,85,0,953,0
17/10/22,pl008bf91c07,United Kingdom,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,596.8,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,295,80,6,0,295,0
09/10/22,pl00ec711f17,Philippines,samsung,0,10,1,NA,NA,NA,NA,NA,1,514.3617021,17,3,NA,81,NA,NA,1,NA,NA,NA,1,8,NA,1,NA,NA,6,1,NA,1,2,4787,2,17,4340,10,7,1,2733,4340,16,0,361,0
10/10/22,pl0071174c84,Germany,motorola,0,12,NA,NA,NA,NA,NA,NA,NA,524.25,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,2062,2,26,4310,8,8,1,1725,4310,26,0,590,0
14/10/22,pl00dd78aeef,Germany,NA,0,8,6,3,1,NA,1,NA,31,746.8490566,20,5,NA,10,NA,NA,2,NA,NA,NA,NA,4,NA,10,NA,2,5,1,1,NA,1,18703,11,29,29718,25,21,6,10460,15426,24,0,1356,0
18/10/22,pl004dd4a1a5,India,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
17/10/22,pl00d3c96327,Malaysia,OPPO,0,12,NA,NA,NA,NA,NA,NA,NA,365,15,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,3,1,601,80,0,0,141,0
17/10/22,pl00412b5c13,India,NA,0,12,NA,NA,NA,NA,NA,NA,NA,32.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0
17/10/22,pl00fe09db5c,Thailand,OPPO,1,10,NA,NA,NA,NA,NA,NA,NA,462,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,7,1,1298,2160,23,0,1298,0
17/10/22,pl001c874de1,Brazil,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,235.15,22,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,10,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,0
18/10/22,pl0050c8689b,Canada,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,158.7333333,NA,NA,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
17/10/22,pl00db8fc543,Russia,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,252,6,1,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,9,2,1487,8834,73,0,575,0
18/10/22,pl00e30ed362,Philippines,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0
17/10/22,pl00c1f32bd0,India,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,274.6428571,15,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,9,3,2055,4290,69,0,798,0
16/10/22,pl00a428cf06,Indonesia,OPPO,0,12,NA,NA,NA,NA,NA,NA,NA,210.4285714,4,1,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,223,0,2,0,223,3.99
14/10/22,pl00b78d426f,Kazakhstan,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,124,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,576,4,2,80,2,2,4,576,80,2,0,229,0
08/10/22,pl00607818eb,Malaysia,samsung,1,12,3,NA,NA,NA,NA,NA,1,621.7721519,3,1,NA,16,NA,NA,3,2,NA,NA,1,9,NA,NA,1,6,1,1,1,1,2,6519,6,69,12804,14,9,3,1954,4480,9,0,452,0
07/10/22,pl0003f8fc09,Finland,samsung,0,10,NA,NA,1,1,NA,NA,17,639.5675676,21,6,NA,8,1,NA,3,5,NA,NA,1,6,NA,NA,NA,3,11,1,NA,1,2,2377,2,80,11153,10,4,1,686,2080,26,0,340,0
18/10/22,pl00f00e1699,India,Realme,0,10,NA,NA,NA,NA,NA,NA,NA,225.3571429,NA,NA,NA,8,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,0
18/10/22,pl004cbe5105,United Kingdom,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,0
18/10/22,pl007863ee4c,India,vivo,0,10,NA,NA,NA,NA,NA,NA,NA,237.8571429,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,0
17/10/22,pl00c3225c76,India,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,38.4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,4,0,0,0,4,0
18/10/22,pl0095015d27,Philippines,OPPO,0,10,NA,NA,NA,NA,NA,NA,NA,298.1052632,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,0
18/10/22,pl00fd08a9c3,Poland,Xiaomi,1,12,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
14/10/22,pl00ae94c9fa,India,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,364.4166667,17,5,NA,7,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,NA,1,7045,4,128,14574,13,8,1,2086,4207,38,0,42,0
18/10/22,pl00f6736bfe,India,vivo,1,10,NA,NA,NA,NA,NA,NA,NA,256.7142857,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688,0
17/10/22,pl00854b9d3b,India,NA,0,12,NA,NA,NA,NA,NA,NA,NA,135.5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,11,0,0,0,11,0
17/10/22,pl00ff0294c6,Brunei,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,383.8,11,1,NA,7,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1706,0
15/10/22,pl00600986aa,Philippines,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,199.2727273,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,6,4,1409,2160,31,0,2,0
15/10/22,pl00745a34ba,Indonesia,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,304.2,0,0,NA,17,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,3,3,1,NA,NA,1,9158,5,244,22734,18,8,1,1655,4860,16,0,72,0.99
09/10/22,pl0077341718,India,NA,0,10,NA,NA,NA,NA,NA,NA,NA,259.5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1339,2,26,2080,5,5,2,1339,2080,26,0,33,0
08/10/22,pl00ffef4552,Thailand,OPPO,1,12,NA,NA,NA,NA,NA,NA,NA,125,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,255,2,0,0,2,1,1,104,0,0,0,104,0
14/10/22,pl0066184cc7,Germany,samsung,0,10,1,NA,NA,NA,NA,NA,NA,231.1666667,11,5,NA,6,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,4,1,NA,NA,1,4405,8,22,15232,12,9,2,1852,4750,12,0,664,0
17/10/22,pl001b6fe831,France,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,659.5,19,0,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,1,3099,6,25,5910,11,8,1,1581,4410,25,0,263,0
18/10/22,pl00390c2d9e,South Africa,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,209,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,1,484,80,8,0,30,0
18/10/22,pl008e6c8114,Indonesia,INFINIX MOBILITY LIMITED,1,12,NA,NA,NA,NA,NA,NA,NA,270.2,NA,NA,NA,5,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,0
01/10/22,pl0065dc4538,Myanmar,vivo,1,12,3,8,NA,NA,1,NA,17,358.5882353,11,6,NA,147,1,NA,2,NA,NA,NA,1,11,NA,38,1,3,1,1,1,1,3,26983,7,172,25725,21,NA,NA,NA,NA,NA,NA,1314,0
16/10/22,pl0053aa600e,Taiwan,OPPO,0,12,NA,NA,NA,NA,NA,NA,NA,392.8,2,0,NA,12,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,4,3,NA,NA,NA,1,12614,17,1,20525,16,NA,NA,NA,NA,NA,NA,722,0
18/10/22,pl00510f3c24,Canada,NA,0,10,NA,NA,NA,NA,NA,NA,NA,250.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,0
18/10/22,pl00d4a725f5,India,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,409.8,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,0
18/10/22,pl003b939fb4,Philippines,OPPO,0,12,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,0
18/10/22,pl00fe38b40d,Hong Kong,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0
13/10/22,pl00d1538cbc,Philippines,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,168.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,0
18/10/22,pl00fd80a8e1,Thailand,OPPO,1,10,NA,NA,NA,NA,NA,NA,NA,492.4285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0
14/10/22,pl009c7258f1,Poland,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,332.2142857,20,5,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,4390,6,113,11030,12,8,3,1437,4210,33,0,350,0
